* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:19:21
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca bass
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
365.845 3.812 16.990
366.211 3.814 17.031
366.577 3.816 17.072
366.943 3.818 17.112
367.310 3.821 17.149
367.676 3.823 17.185
368.042 3.825 17.219
368.408 3.827 17.255
368.774 3.829 17.293
369.141 3.831 17.332
369.507 3.833 17.370
369.873 3.835 17.408
370.239 3.837 17.445
370.605 3.840 17.481
370.972 3.842 17.517
371.338 3.844 17.554
371.704 3.846 17.592
372.070 3.848 17.629
372.437 3.850 17.666
372.803 3.853 17.703
373.169 3.855 17.740
373.535 3.857 17.778
373.901 3.859 17.815
374.268 3.862 17.853
374.634 3.864 17.891
375.000 3.866 17.928
375.366 3.869 17.965
375.732 3.871 18.002
376.099 3.874 18.038
376.465 3.876 18.073
376.831 3.879 18.110
377.197 3.881 18.147
377.563 3.884 18.184
377.930 3.886 18.220
378.296 3.889 18.255
378.662 3.891 18.289
379.028 3.894 18.323
379.395 3.897 18.358
379.761 3.899 18.393
380.127 3.902 18.429
380.493 3.904 18.465
380.859 3.907 18.501
381.226 3.910 18.536
381.592 3.912 18.570
381.958 3.915 18.605
382.324 3.918 18.640
382.690 3.921 18.674
383.057 3.924 18.708
383.423 3.926 18.742
383.789 3.929 18.775
384.155 3.932 18.809
384.521 3.935 18.842
384.888 3.938 18.875
385.254 3.941 18.908
385.620 3.944 18.940
385.986 3.947 18.972
386.353 3.950 19.004
386.719 3.953 19.036
387.085 3.956 19.068
387.451 3.959 19.099
387.817 3.962 19.130
388.184 3.966 19.160
388.550 3.969 19.189
388.916 3.972 19.217
389.282 3.975 19.247
389.648 3.978 19.276
390.015 3.981 19.307
390.381 3.985 19.337
390.747 3.988 19.366
391.113 3.992 19.395
391.479 3.995 19.423
391.846 3.998 19.449
392.212 4.002 19.476
392.578 4.005 19.503
392.944 4.009 19.531
393.311 4.012 19.558
393.677 4.016 19.584
394.043 4.019 19.610
394.409 4.023 19.635
394.775 4.027 19.660
395.142 4.030 19.683
395.508 4.034 19.707
395.874 4.037 19.729
396.240 4.041 19.751
396.606 4.045 19.774
396.973 4.048 19.797
397.339 4.052 19.820
397.705 4.056 19.841
398.071 4.060 19.861
398.438 4.064 19.879
398.804 4.067 19.896
399.170 4.071 19.913
399.536 4.075 19.931
399.902 4.079 19.950
400.269 4.083 19.967
400.635 4.087 19.983
401.001 4.091 19.997
401.367 4.095 20.011
401.733 4.099 20.024
402.100 4.102 20.038
402.466 4.107 20.052
402.832 4.111 20.064
403.198 4.115 20.074
403.564 4.119 20.081
403.931 4.123 20.088
404.297 4.127 20.097
404.663 4.131 20.107
405.029 4.135 20.118
405.396 4.139 20.128
405.762 4.143 20.136
406.128 4.147 20.141
406.494 4.152 20.144
406.860 4.156 20.147
407.227 4.160 20.149
407.593 4.164 20.151
407.959 4.168 20.151
408.325 4.172 20.150
408.691 4.176 20.149
409.058 4.180 20.149
409.424 4.184 20.150
409.790 4.188 20.150
410.156 4.192 20.150
410.522 4.196 20.146
410.889 4.201 20.139
411.255 4.205 20.131
411.621 4.208 20.123
411.987 4.212 20.116
412.354 4.216 20.109
412.720 4.220 20.102
413.086 4.224 20.093
413.452 4.228 20.082
413.818 4.232 20.071
414.185 4.236 20.058
414.551 4.240 20.045
414.917 4.243 20.030
415.283 4.247 20.015
415.649 4.251 20.000
416.016 4.254 19.985
416.382 4.258 19.971
416.748 4.261 19.957
417.114 4.265 19.941
417.480 4.268 19.923
417.847 4.272 19.904
418.213 4.275 19.883
418.579 4.279 19.862
418.945 4.282 19.841
419.312 4.285 19.821
419.678 4.288 19.800
420.044 4.292 19.778
420.410 4.295 19.755
420.776 4.298 19.731
421.143 4.301 19.707
421.509 4.304 19.682
421.875 4.307 19.657
422.241 4.309 19.632
422.607 4.312 19.607
422.974 4.315 19.582
423.340 4.318 19.556
423.706 4.320 19.529
424.072 4.323 19.501
424.438 4.325 19.472
424.805 4.328 19.444
425.171 4.330 19.417
425.537 4.332 19.391
425.903 4.335 19.364
426.270 4.337 19.335
426.636 4.339 19.305
427.002 4.341 19.274
427.368 4.343 19.242
427.734 4.345 19.211
428.101 4.347 19.181
428.467 4.348 19.152
428.833 4.350 19.124
429.199 4.351 19.096
429.565 4.353 19.068
429.932 4.355 19.038
430.298 4.356 19.008
430.664 4.358 18.977
431.030 4.359 18.946
431.396 4.360 18.916
431.763 4.361 18.887
432.129 4.362 18.857
432.495 4.363 18.827
432.861 4.364 18.797
433.228 4.365 18.766
433.594 4.366 18.737
433.960 4.367 18.709
434.326 4.367 18.682
434.692 4.368 18.656
435.059 4.369 18.630
435.425 4.369 18.603
435.791 4.370 18.576
436.157 4.370 18.548
436.523 4.370 18.521
436.890 4.370 18.496
437.256 4.371 18.472
437.622 4.371 18.449
437.988 4.371 18.426
438.354 4.371 18.404
438.721 4.371 18.382
439.087 4.371 18.361
439.453 4.371 18.340
439.819 4.371 18.319
440.186 4.371 18.297
440.552 4.370 18.277
440.918 4.370 18.257
441.284 4.370 18.239
441.650 4.369 18.221
442.017 4.369 18.205
442.383 4.369 18.189
442.749 4.368 18.173
443.115 4.368 18.157
443.481 4.368 18.141
443.848 4.367 18.126
444.214 4.367 18.112
444.580 4.366 18.099
444.946 4.366 18.086
445.312 4.365 18.075
445.679 4.364 18.063
446.045 4.364 18.053
446.411 4.363 18.043
446.777 4.362 18.034
447.144 4.362 18.025
447.510 4.361 18.017
447.876 4.360 18.009
448.242 4.360 18.002
448.608 4.359 17.997
448.975 4.358 17.994
449.341 4.357 17.991
449.707 4.356 17.990
450.073 4.356 17.988
450.439 4.355 17.987
450.806 4.354 17.986
451.172 4.353 17.986
451.538 4.353 17.987
451.904 4.352 17.989
452.271 4.351 17.990
452.637 4.351 17.991
453.003 4.350 17.993
453.369 4.349 17.996
453.735 4.348 18.001
454.102 4.347 18.009
454.468 4.347 18.018
454.834 4.346 18.027
455.200 4.346 18.035
455.566 4.346 18.042
455.933 4.345 18.049
456.299 4.345 18.057
456.665 4.344 18.067
457.031 4.344 18.077
457.397 4.344 18.087
457.764 4.344 18.096
458.130 4.344 18.104
458.496 4.343 18.112
458.862 4.343 18.123
459.229 4.343 18.134
459.595 4.343 18.145
459.961 4.343 18.154
460.327 4.343 18.163
460.693 4.343 18.171
461.060 4.343 18.181
461.426 4.343 18.192
461.792 4.343 18.205
462.158 4.343 18.217
462.524 4.343 18.230
462.891 4.343 18.242
463.257 4.343 18.253
463.623 4.344 18.264
463.989 4.344 18.275
464.355 4.344 18.285
464.722 4.344 18.295
465.088 4.345 18.306
465.454 4.345 18.317
465.820 4.345 18.330
466.187 4.345 18.344
466.553 4.346 18.357
466.919 4.346 18.368
467.285 4.347 18.379
467.651 4.347 18.389
468.018 4.348 18.400
468.384 4.348 18.411
468.750 4.349 18.423
469.116 4.349 18.434
469.482 4.350 18.446
469.849 4.351 18.457
470.215 4.351 18.468
470.581 4.352 18.478
470.947 4.353 18.488
471.313 4.353 18.497
471.680 4.354 18.507
472.046 4.354 18.518
472.412 4.355 18.529
472.778 4.356 18.541
473.145 4.357 18.552
473.511 4.357 18.563
473.877 4.358 18.572
474.243 4.359 18.582
474.609 4.360 18.592
474.976 4.361 18.602
475.342 4.362 18.611
475.708 4.363 18.619
476.074 4.363 18.627
476.440 4.364 18.635
476.807 4.365 18.644
477.173 4.366 18.653
477.539 4.367 18.662
477.905 4.368 18.670
478.271 4.369 18.676
478.638 4.370 18.682
479.004 4.371 18.690
479.370 4.372 18.698
479.736 4.372 18.707
480.103 4.374 18.715
480.469 4.375 18.721
480.835 4.376 18.726
481.201 4.377 18.731
481.567 4.378 18.735
481.934 4.379 18.740
482.300 4.380 18.745
482.666 4.381 18.749
483.032 4.382 18.753
483.398 4.383 18.757
483.765 4.384 18.762
484.131 4.385 18.768
484.497 4.386 18.775
484.863 4.387 18.781
485.229 4.388 18.785
485.596 4.390 18.787
485.962 4.391 18.787
486.328 4.392 18.786
486.694 4.393 18.787
487.061 4.394 18.789
487.427 4.395 18.793
487.793 4.396 18.796
488.159 4.397 18.798
488.525 4.399 18.799
488.892 4.400 18.798
489.258 4.401 18.797
489.624 4.402 18.797
489.990 4.403 18.798
490.356 4.404 18.800
490.723 4.405 18.802
491.089 4.406 18.802
491.455 4.408 18.801
491.821 4.409 18.798
492.188 4.410 18.794
492.554 4.411 18.791
492.920 4.412 18.790
493.286 4.413 18.789
493.652 4.414 18.787
494.019 4.415 18.784
494.385 4.416 18.780
494.751 4.417 18.774
495.117 4.418 18.770
495.483 4.419 18.766
495.850 4.421 18.761
496.216 4.422 18.756
496.582 4.423 18.748
496.948 4.424 18.740
497.314 4.425 18.731
497.681 4.426 18.723
498.047 4.427 18.717
498.413 4.428 18.711
498.779 4.429 18.702
499.146 4.430 18.692
499.512 4.432 18.680
499.878 4.432 18.667
500.244 4.433 18.656
500.610 4.434 18.647
500.977 4.435 18.640
501.343 4.436 18.632
501.709 4.437 18.624
502.075 4.438 18.614
502.441 4.439 18.602
502.808 4.440 18.588
503.174 4.441 18.574
503.540 4.441 18.559
503.906 4.442 18.544
504.272 4.443 18.530
504.639 4.443 18.516
505.005 4.444 18.502
505.371 4.445 18.486
505.737 4.445 18.470
506.104 4.446 18.454
506.470 4.446 18.438
506.836 4.447 18.422
507.202 4.447 18.404
507.568 4.448 18.385
507.935 4.448 18.365
508.301 4.448 18.345
508.667 4.448 18.325
509.033 4.448 18.306
509.399 4.449 18.287
509.766 4.449 18.267
510.132 4.449 18.247
510.498 4.449 18.226
510.864 4.449 18.204
511.230 4.449 18.183
511.597 4.449 18.161
511.963 4.448 18.139
512.329 4.448 18.117
512.695 4.448 18.095
513.062 4.447 18.074
513.428 4.446 18.054
513.794 4.446 18.033
514.160 4.445 18.013
514.526 4.445 17.992
514.893 4.444 17.971
515.259 4.443 17.950
515.625 4.442 17.930
515.991 4.441 17.910
516.357 4.440 17.889
516.724 4.439 17.867
517.090 4.438 17.847
517.456 4.437 17.827
517.822 4.436 17.809
518.188 4.434 17.791
518.555 4.433 17.773
518.921 4.432 17.755
519.287 4.431 17.736
519.653 4.429 17.717
520.020 4.428 17.699
520.386 4.426 17.682
520.752 4.424 17.665
521.118 4.423 17.649
521.484 4.421 17.634
521.851 4.419 17.619
522.217 4.417 17.605
522.583 4.415 17.592
522.949 4.413 17.580
523.315 4.411 17.567
523.682 4.409 17.554
524.048 4.407 17.542
524.414 4.405 17.531
524.780 4.403 17.522
525.146 4.400 17.514
525.513 4.398 17.507
525.879 4.396 17.501
526.245 4.393 17.496
526.611 4.391 17.491
526.978 4.389 17.486
527.344 4.387 17.481
527.710 4.385 17.476
528.076 4.382 17.470
528.442 4.380 17.466
528.809 4.377 17.464
529.175 4.375 17.464
529.541 4.372 17.466
529.907 4.370 17.468
530.273 4.368 17.468
530.640 4.366 17.468
531.006 4.363 17.469
531.372 4.361 17.470
531.738 4.358 17.474
532.104 4.355 17.480
532.471 4.353 17.486
532.837 4.351 17.492
533.203 4.348 17.498
533.569 4.346 17.504
533.936 4.343 17.511
534.302 4.341 17.518
534.668 4.338 17.526
535.034 4.336 17.537
535.400 4.333 17.549
535.767 4.331 17.561
536.133 4.329 17.573
536.499 4.327 17.583
536.865 4.324 17.594
537.231 4.322 17.605
537.598 4.319 17.618
537.964 4.317 17.632
538.330 4.315 17.647
538.696 4.313 17.661
539.062 4.310 17.675
539.429 4.308 17.689
539.795 4.306 17.704
540.161 4.303 17.721
540.527 4.301 17.739
540.894 4.299 17.758
541.260 4.297 17.778
541.626 4.295 17.797
541.992 4.293 17.816
542.358 4.291 17.834
542.725 4.288 17.853
543.091 4.286 17.873
543.457 4.284 17.894
543.823 4.282 17.916
544.189 4.280 17.939
544.556 4.278 17.962
544.922 4.276 17.985
545.288 4.274 18.009
545.654 4.272 18.032
546.021 4.270 18.056
546.387 4.268 18.080
546.753 4.266 18.104
547.119 4.264 18.128
547.485 4.262 18.153
547.852 4.260 18.179
548.218 4.258 18.206
548.584 4.257 18.232
548.950 4.255 18.258
549.316 4.253 18.283
549.683 4.251 18.307
550.049 4.249 18.333
550.415 4.247 18.361
550.781 4.245 18.392
551.147 4.244 18.422
551.514 4.242 18.453
551.880 4.241 18.481
552.246 4.239 18.509
552.612 4.237 18.537
552.979 4.236 18.566
553.345 4.234 18.597
553.711 4.233 18.629
554.077 4.231 18.660
554.443 4.230 18.690
554.810 4.229 18.719
555.176 4.227 18.748
555.542 4.226 18.779
555.908 4.224 18.812
556.274 4.223 18.845
556.641 4.222 18.879
557.007 4.221 18.912
557.373 4.219 18.943
557.739 4.218 18.973
558.105 4.217 19.005
558.472 4.215 19.039
558.838 4.214 19.074
559.204 4.213 19.110
559.570 4.212 19.144
559.937 4.211 19.177
560.303 4.210 19.209
560.669 4.209 19.242
561.035 4.208 19.277
561.401 4.207 19.313
561.768 4.206 19.348
562.134 4.205 19.382
562.500 4.204 19.414
562.866 4.203 19.447
563.232 4.202 19.480
563.599 4.201 19.516
563.965 4.201 19.551
564.331 4.200 19.587
564.697 4.199 19.622
565.063 4.198 19.657
565.430 4.197 19.692
565.796 4.197 19.728
566.162 4.196 19.764
566.528 4.195 19.801
566.895 4.195 19.836
567.261 4.194 19.870
567.627 4.194 19.904
567.993 4.193 19.938
568.359 4.193 19.973
568.726 4.192 20.008
569.092 4.192 20.043
569.458 4.191 20.078
569.824 4.191 20.114
570.190 4.190 20.151
570.557 4.190 20.187
570.923 4.190 20.222
571.289 4.190 20.255
571.655 4.189 20.289
572.021 4.189 20.323
572.388 4.188 20.358
572.754 4.188 20.394
573.120 4.188 20.430
573.486 4.188 20.466
573.853 4.187 20.501
574.219 4.187 20.535
574.585 4.187 20.569
574.951 4.187 20.603
575.317 4.187 20.636
575.684 4.187 20.669
576.050 4.186 20.703
576.416 4.186 20.737
576.782 4.186 20.772
577.148 4.186 20.808
577.515 4.186 20.843
577.881 4.186 20.876
578.247 4.186 20.908
578.613 4.186 20.939
578.979 4.186 20.970
579.346 4.186 21.003
579.712 4.186 21.038
580.078 4.186 21.073
580.444 4.186 21.106
580.811 4.186 21.139
581.177 4.186 21.170
581.543 4.186 21.202
581.909 4.186 21.234
582.275 4.186 21.267
582.642 4.186 21.301
583.008 4.186 21.335
583.374 4.186 21.368
583.740 4.187 21.402
584.106 4.187 21.436
584.473 4.187 21.469
584.839 4.187 21.501
585.205 4.187 21.531
585.571 4.188 21.562
585.938 4.188 21.592
586.304 4.188 21.624
586.670 4.188 21.657
587.036 4.188 21.690
587.402 4.188 21.723
587.769 4.188 21.755
588.135 4.189 21.786
588.501 4.189 21.816
588.867 4.189 21.845
589.233 4.189 21.874
589.600 4.189 21.905
589.966 4.190 21.936
590.332 4.190 21.968
590.698 4.190 22.001
591.064 4.191 22.033
591.431 4.191 22.064
591.797 4.191 22.093
592.163 4.192 22.122
592.529 4.192 22.152
592.896 4.192 22.182
593.262 4.193 22.213
593.628 4.193 22.245
593.994 4.193 22.276
594.360 4.194 22.307
594.727 4.194 22.337
595.093 4.194 22.366
595.459 4.195 22.396
595.825 4.195 22.426
596.191 4.195 22.456
596.558 4.196 22.488
596.924 4.196 22.519
597.290 4.197 22.549
597.656 4.197 22.577
598.022 4.198 22.604
598.389 4.198 22.631
598.755 4.198 22.660
599.121 4.198 22.689
599.487 4.199 22.720
599.854 4.199 22.750
600.220 4.200 22.781
600.586 4.200 22.810
600.952 4.201 22.841
601.318 4.201 22.871
601.685 4.202 22.902
602.051 4.202 22.933
602.417 4.203 22.962
602.783 4.203 22.990
603.149 4.204 23.018
603.516 4.204 23.047
603.882 4.205 23.078
604.248 4.205 23.108
604.614 4.206 23.137
604.980 4.206 23.165
605.347 4.207 23.192
605.713 4.207 23.221
606.079 4.208 23.250
606.445 4.208 23.280
606.812 4.209 23.309
607.178 4.209 23.337
607.544 4.210 23.364
607.910 4.211 23.392
608.276 4.211 23.419
608.643 4.212 23.447
609.009 4.212 23.474
609.375 4.213 23.501
609.741 4.213 23.529
610.107 4.214 23.558
610.474 4.214 23.589
610.840 4.215 23.620
611.206 4.216 23.651
611.572 4.217 23.679
611.938 4.217 23.706
612.305 4.218 23.733
612.671 4.219 23.760
613.037 4.219 23.789
613.403 4.220 23.817
613.770 4.221 23.845
614.136 4.221 23.871
614.502 4.222 23.897
614.868 4.222 23.924
615.234 4.223 23.953
615.601 4.224 23.983
615.967 4.224 24.012
616.333 4.225 24.040
616.699 4.226 24.066
617.065 4.227 24.091
617.432 4.227 24.116
617.798 4.228 24.142
618.164 4.229 24.169
618.530 4.229 24.197
618.896 4.230 24.225
619.263 4.231 24.253
619.629 4.231 24.280
619.995 4.232 24.306
620.361 4.233 24.331
620.728 4.234 24.356
621.094 4.234 24.381
621.460 4.235 24.408
621.826 4.236 24.436
622.192 4.236 24.464
622.559 4.237 24.491
622.925 4.238 24.516
623.291 4.239 24.541
623.657 4.239 24.567
624.023 4.240 24.594
624.390 4.241 24.623
624.756 4.242 24.651
625.122 4.243 24.678
625.488 4.243 24.702
625.854 4.244 24.726
626.221 4.245 24.750
626.587 4.246 24.776
626.953 4.246 24.804
627.319 4.247 24.831
627.686 4.248 24.857
628.052 4.249 24.882
628.418 4.250 24.905
628.784 4.250 24.928
629.150 4.251 24.953
629.517 4.252 24.981
629.883 4.252 25.010
630.249 4.253 25.038
630.615 4.255 25.063
630.981 4.256 25.087
631.348 4.256 25.109
631.714 4.257 25.133
632.080 4.258 25.158
632.446 4.259 25.185
632.812 4.260 25.210
633.179 4.261 25.234
633.545 4.262 25.256
633.911 4.263 25.278
634.277 4.263 25.301
634.644 4.264 25.327
635.010 4.265 25.354
635.376 4.266 25.380
635.742 4.267 25.405
636.108 4.268 25.428
636.475 4.269 25.451
636.841 4.269 25.474
637.207 4.270 25.499
637.573 4.271 25.524
637.939 4.272 25.548
638.306 4.273 25.572
638.672 4.274 25.596
639.038 4.275 25.620
639.404 4.276 25.646
639.771 4.277 25.672
640.137 4.278 25.696
640.503 4.279 25.719
640.869 4.280 25.739
641.235 4.281 25.759
641.602 4.282 25.781
641.968 4.282 25.805
642.334 4.283 25.831
642.700 4.284 25.857
643.066 4.285 25.882
643.433 4.286 25.905
643.799 4.287 25.927
644.165 4.288 25.948
644.531 4.289 25.970
644.897 4.290 25.994
645.264 4.291 26.019
645.630 4.292 26.044
645.996 4.293 26.068
646.362 4.294 26.091
646.729 4.295 26.113
647.095 4.296 26.136
647.461 4.297 26.158
647.827 4.298 26.180
648.193 4.299 26.202
648.560 4.300 26.223
648.926 4.300 26.244
649.292 4.301 26.266
649.658 4.302 26.289
650.024 4.303 26.312
650.391 4.304 26.337
650.757 4.305 26.361
651.123 4.306 26.384
651.489 4.307 26.407
651.855 4.308 26.429
652.222 4.309 26.450
652.588 4.310 26.471
652.954 4.311 26.492
653.320 4.312 26.513
653.687 4.313 26.534
654.053 4.314 26.555
654.419 4.315 26.577
654.785 4.316 26.600
655.151 4.317 26.622
655.518 4.318 26.644
655.884 4.320 26.664
656.250 4.321 26.683
656.616 4.322 26.701
656.982 4.323 26.721
657.349 4.323 26.742
657.715 4.324 26.765
658.081 4.325 26.789
658.447 4.326 26.812
658.813 4.328 26.833
659.180 4.329 26.852
659.546 4.330 26.870
659.912 4.331 26.889
660.278 4.332 26.909
660.645 4.333 26.931
661.011 4.334 26.953
661.377 4.335 26.974
661.743 4.336 26.993
662.109 4.336 27.012
662.476 4.337 27.033
662.842 4.338 27.056
663.208 4.339 27.079
663.574 4.340 27.102
663.940 4.341 27.122
664.307 4.342 27.141
664.673 4.343 27.158
665.039 4.344 27.177
665.405 4.345 27.198
665.771 4.346 27.219
666.138 4.347 27.240
666.504 4.348 27.261
666.870 4.349 27.280
667.236 4.350 27.299
667.603 4.351 27.319
667.969 4.352 27.341
668.335 4.353 27.362
668.701 4.354 27.382
669.067 4.356 27.402
669.434 4.357 27.420
669.800 4.358 27.439
670.166 4.358 27.460
670.532 4.359 27.483
670.898 4.361 27.505
671.265 4.362 27.527
671.631 4.363 27.547
671.997 4.364 27.565
672.363 4.365 27.583
672.729 4.366 27.600
673.096 4.367 27.618
673.462 4.368 27.637
673.828 4.369 27.657
674.194 4.370 27.677
674.561 4.371 27.696
674.927 4.372 27.715
675.293 4.373 27.734
675.659 4.374 27.754
676.025 4.375 27.773
676.392 4.376 27.793
676.758 4.377 27.812
677.124 4.378 27.831
677.490 4.379 27.850
677.856 4.380 27.869
678.223 4.381 27.889
678.589 4.382 27.909
678.955 4.383 27.928
679.321 4.384 27.946
679.688 4.386 27.963
680.054 4.387 27.980
680.420 4.388 27.999
680.786 4.388 28.018
681.152 4.389 28.038
681.519 4.391 28.057
681.885 4.392 28.077
682.251 4.393 28.096
682.617 4.394 28.115
682.983 4.395 28.134
683.350 4.396 28.152
683.716 4.397 28.170
684.082 4.398 28.189
684.448 4.399 28.207
684.814 4.400 28.225
685.181 4.401 28.243
685.547 4.402 28.259
685.913 4.403 28.276
686.279 4.404 28.295
686.646 4.405 28.315
687.012 4.406 28.336
687.378 4.407 28.356
687.744 4.408 28.374
688.110 4.409 28.390
688.477 4.410 28.405
688.843 4.411 28.422
689.209 4.412 28.442
689.575 4.413 28.464
689.941 4.414 28.486
690.308 4.416 28.505
690.674 4.417 28.521
691.040 4.418 28.536
691.406 4.419 28.551
691.772 4.420 28.568
692.139 4.421 28.587
692.505 4.422 28.607
692.871 4.423 28.626
693.237 4.424 28.643
693.604 4.425 28.658
693.970 4.426 28.672
694.336 4.427 28.687
694.702 4.428 28.705
695.068 4.428 28.726
695.435 4.429 28.749
695.801 4.431 28.772
696.167 4.432 28.793
696.533 4.433 28.809
696.899 4.435 28.824
697.266 4.436 28.840
697.632 4.436 28.857
697.998 4.437 28.876
698.364 4.439 28.895
698.730 4.440 28.912
699.097 4.441 28.929
699.463 4.442 28.946
699.829 4.442 28.966
700.195 4.443 28.987
700.562 4.445 29.008
700.928 4.446 29.026
701.294 4.447 29.041
701.660 4.448 29.054
702.026 4.449 29.068
702.393 4.450 29.085
702.759 4.451 29.106
703.125 4.452 29.128
703.491 4.453 29.150
703.857 4.454 29.169
704.224 4.455 29.186
704.590 4.457 29.201
704.956 4.458 29.215
705.322 4.459 29.229
705.688 4.460 29.245
706.055 4.461 29.262
706.421 4.462 29.280
706.787 4.463 29.300
707.153 4.464 29.319
707.520 4.465 29.338
707.886 4.466 29.356
708.252 4.467 29.373
708.618 4.469 29.389
708.984 4.470 29.405
709.351 4.471 29.422
709.717 4.472 29.439
710.083 4.473 29.456
710.449 4.474 29.475
710.815 4.475 29.493
711.182 4.476 29.509
711.548 4.477 29.525
711.914 4.478 29.540
712.280 4.479 29.557
712.646 4.480 29.575
713.013 4.481 29.594
713.379 4.482 29.612
713.745 4.483 29.630
714.111 4.485 29.645
714.478 4.486 29.661
714.844 4.487 29.676
715.210 4.488 29.693
715.576 4.489 29.711
715.942 4.490 29.729
716.309 4.491 29.745
716.675 4.492 29.761
717.041 4.493 29.776
717.407 4.494 29.793
717.773 4.495 29.810
718.140 4.497 29.827
718.506 4.498 29.844
718.872 4.499 29.861
719.238 4.500 29.877
719.604 4.501 29.893
719.971 4.502 29.908
720.337 4.503 29.924
720.703 4.504 29.941
721.069 4.505 29.958
721.436 4.506 29.977
721.802 4.507 29.995
722.168 4.509 30.013
722.534 4.510 30.031
722.900 4.511 30.048
723.267 4.512 30.064
723.633 4.513 30.081
723.999 4.515 30.097
724.365 4.516 30.112
724.731 4.517 30.126
725.098 4.518 30.141
725.464 4.519 30.156
725.830 4.520 30.173
726.196 4.521 30.191
726.562 4.522 30.209
726.929 4.524 30.226
727.295 4.525 30.241
727.661 4.526 30.255
728.027 4.527 30.269
728.394 4.528 30.285
728.760 4.529 30.303
729.126 4.530 30.321
729.492 4.531 30.339
729.858 4.533 30.356
730.225 4.534 30.373
730.591 4.535 30.388
730.957 4.537 30.403
731.323 4.538 30.417
731.689 4.539 30.431
732.056 4.540 30.446
732.422 4.541 30.461
732.788 4.542 30.477
733.154 4.543 30.494
733.521 4.544 30.511
733.887 4.545 30.528
734.253 4.546 30.544
734.619 4.548 30.561
734.985 4.549 30.577
735.352 4.550 30.592
735.718 4.551 30.606
736.084 4.553 30.619
736.450 4.554 30.633
736.816 4.555 30.648
737.183 4.556 30.665
737.549 4.557 30.681
737.915 4.558 30.696
738.281 4.560 30.709
738.647 4.561 30.722
739.014 4.562 30.737
739.380 4.562 30.754
739.746 4.564 30.772
740.112 4.565 30.790
740.479 4.566 30.805
740.845 4.568 30.818
741.211 4.569 30.831
741.577 4.570 30.845
741.943 4.571 30.861
742.310 4.572 30.879
742.676 4.573 30.896
743.042 4.575 30.911
743.408 4.576 30.923
743.774 4.577 30.934
744.141 4.578 30.948
744.507 4.579 30.963
744.873 4.580 30.980
745.239 4.582 30.998
745.605 4.583 31.014
745.972 4.584 31.028
746.338 4.586 31.041
746.704 4.587 31.054
747.070 4.588 31.068
747.437 4.589 31.084
747.803 4.590 31.100
748.169 4.591 31.116
748.535 4.593 31.131
748.901 4.594 31.145
749.268 4.595 31.158
749.634 4.596 31.172
750.000 4.597 31.187
750.366 4.598 31.202
750.732 4.600 31.218
751.099 4.601 31.232
751.465 4.602 31.245
751.831 4.603 31.257
752.197 4.604 31.269
752.563 4.605 31.282
752.930 4.607 31.296
753.296 4.608 31.311
753.662 4.609 31.326
754.028 4.610 31.340
754.395 4.611 31.354
754.761 4.612 31.367
755.127 4.613 31.380
755.493 4.615 31.394
755.859 4.616 31.409
756.226 4.617 31.424
756.592 4.618 31.439
756.958 4.619 31.452
757.324 4.621 31.465
757.690 4.622 31.478
758.057 4.623 31.492
758.423 4.624 31.508
758.789 4.625 31.523
759.155 4.627 31.536
759.521 4.628 31.548
759.888 4.629 31.560
760.254 4.630 31.573
760.620 4.631 31.588
760.986 4.632 31.605
761.353 4.634 31.621
761.719 4.635 31.634
762.085 4.636 31.645
762.451 4.638 31.656
762.817 4.639 31.669
763.184 4.640 31.685
763.550 4.641 31.701
763.916 4.642 31.716
764.282 4.643 31.728
764.648 4.645 31.739
765.015 4.646 31.750
765.381 4.647 31.762
765.747 4.648 31.776
766.113 4.649 31.791
766.479 4.650 31.805
766.846 4.651 31.817
767.212 4.653 31.829
767.578 4.654 31.841
767.944 4.655 31.855
768.311 4.656 31.869
768.677 4.657 31.883
769.043 4.659 31.897
769.409 4.660 31.909
769.775 4.661 31.919
770.142 4.663 31.929
770.508 4.664 31.940
770.874 4.665 31.951
771.240 4.666 31.964
771.606 4.667 31.979
771.973 4.668 31.994
772.339 4.669 32.009
772.705 4.671 32.022
773.071 4.672 32.033
773.438 4.673 32.043
773.804 4.674 32.054
774.170 4.675 32.066
774.536 4.676 32.080
774.902 4.677 32.095
775.269 4.678 32.110
775.635 4.680 32.123
776.001 4.681 32.136
776.367 4.682 32.147
776.733 4.683 32.158
777.100 4.685 32.169
777.466 4.686 32.179
777.832 4.687 32.190
778.198 4.687 32.203
778.564 4.688 32.218
778.931 4.689 32.234
779.297 4.691 32.251
779.663 4.692 32.264
780.029 4.693 32.276
780.396 4.695 32.286
780.762 4.696 32.297
781.128 4.697 32.311
781.494 4.698 32.326
781.860 4.699 32.341
782.227 4.701 32.354
782.593 4.702 32.363
782.959 4.703 32.371
783.325 4.704 32.380
783.691 4.705 32.392
784.058 4.706 32.407
784.424 4.707 32.422
