* Measurement data measured by REW V5,19
* Source: ASIO ASIO E-MU 0404 | USB, Analog IN B
* Format: 1M Log Swept Sine, 1 sweep at -10,0 dBFS, at 96000 Hz
* Dated: 25.2.2020 15:22:02
* Sense Resistor: 119.8
* Lead resistance: 0.000
* Lead resistance: 0.000
* Calibration factor: 1.0000
* Note: impedanca tweeter
* Measurement: nov zvocnik
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) Z(Ohms) Phase(degrees)
388.916 5.957 22.404
389.282 5.959 22.419
389.648 5.962 22.435
390.015 5.964 22.451
390.381 5.966 22.467
390.747 5.968 22.482
391.113 5.970 22.496
391.479 5.972 22.511
391.846 5.974 22.527
392.212 5.976 22.544
392.578 5.979 22.561
392.944 5.981 22.577
393.311 5.983 22.592
393.677 5.986 22.606
394.043 5.988 22.620
394.409 5.990 22.635
394.775 5.992 22.650
395.142 5.994 22.666
395.508 5.996 22.681
395.874 5.998 22.696
396.240 6.001 22.711
396.606 6.003 22.726
396.973 6.005 22.742
397.339 6.007 22.758
397.705 6.009 22.773
398.071 6.012 22.787
398.438 6.014 22.800
398.804 6.016 22.814
399.170 6.018 22.829
399.536 6.020 22.846
399.902 6.022 22.862
400.269 6.025 22.878
400.635 6.027 22.893
401.001 6.029 22.907
401.367 6.031 22.922
401.733 6.034 22.937
402.100 6.036 22.951
402.466 6.038 22.966
402.832 6.040 22.980
403.198 6.043 22.993
403.564 6.045 23.007
403.931 6.047 23.022
404.297 6.049 23.037
404.663 6.051 23.052
405.029 6.054 23.067
405.396 6.056 23.082
405.762 6.058 23.097
406.128 6.060 23.112
406.494 6.063 23.127
406.860 6.065 23.140
407.227 6.067 23.154
407.593 6.070 23.169
407.959 6.072 23.185
408.325 6.074 23.201
408.691 6.076 23.217
409.058 6.079 23.232
409.424 6.081 23.246
409.790 6.084 23.259
410.156 6.086 23.273
410.522 6.088 23.287
410.889 6.090 23.302
411.255 6.092 23.317
411.621 6.095 23.333
411.987 6.097 23.348
412.354 6.099 23.363
412.720 6.101 23.378
413.086 6.104 23.393
413.452 6.106 23.407
413.818 6.108 23.422
414.185 6.111 23.436
414.551 6.113 23.451
414.917 6.115 23.465
415.283 6.118 23.478
415.649 6.120 23.492
416.016 6.122 23.505
416.382 6.124 23.519
416.748 6.127 23.535
417.114 6.129 23.551
417.480 6.132 23.566
417.847 6.134 23.581
418.213 6.137 23.594
418.579 6.139 23.607
418.945 6.141 23.620
419.312 6.144 23.633
419.678 6.146 23.648
420.044 6.148 23.662
420.410 6.151 23.676
420.776 6.153 23.690
421.143 6.155 23.704
421.509 6.157 23.720
421.875 6.160 23.736
422.241 6.162 23.751
422.607 6.165 23.765
422.974 6.167 23.778
423.340 6.170 23.791
423.706 6.172 23.804
424.072 6.174 23.819
424.438 6.177 23.833
424.805 6.179 23.848
425.171 6.181 23.862
425.537 6.184 23.876
425.903 6.186 23.890
426.270 6.189 23.904
426.636 6.191 23.919
427.002 6.194 23.933
427.368 6.196 23.946
427.734 6.198 23.958
428.101 6.201 23.971
428.467 6.203 23.985
428.833 6.205 24.000
429.199 6.208 24.016
429.565 6.210 24.030
429.932 6.213 24.044
430.298 6.215 24.057
430.664 6.218 24.071
431.030 6.220 24.085
431.396 6.223 24.100
431.763 6.225 24.115
432.129 6.228 24.128
432.495 6.230 24.141
432.861 6.233 24.154
433.228 6.235 24.168
433.594 6.237 24.183
433.960 6.240 24.197
434.326 6.243 24.212
434.692 6.245 24.225
435.059 6.248 24.238
435.425 6.250 24.251
435.791 6.253 24.264
436.157 6.255 24.277
436.523 6.258 24.290
436.890 6.260 24.303
437.256 6.263 24.316
437.622 6.265 24.330
437.988 6.268 24.345
438.354 6.270 24.360
438.721 6.273 24.374
439.087 6.275 24.387
439.453 6.278 24.399
439.819 6.281 24.411
440.186 6.283 24.424
440.552 6.285 24.437
440.918 6.288 24.452
441.284 6.291 24.466
441.650 6.293 24.478
442.017 6.296 24.491
442.383 6.298 24.502
442.749 6.300 24.515
443.115 6.303 24.529
443.481 6.305 24.543
443.848 6.308 24.558
444.214 6.310 24.572
444.580 6.313 24.586
444.946 6.315 24.600
445.312 6.318 24.613
445.679 6.321 24.627
446.045 6.323 24.640
446.411 6.326 24.653
446.777 6.329 24.665
447.144 6.331 24.678
447.510 6.334 24.691
447.876 6.336 24.704
448.242 6.339 24.718
448.608 6.341 24.732
448.975 6.344 24.745
449.341 6.347 24.757
449.707 6.349 24.770
450.073 6.352 24.783
450.439 6.355 24.796
450.806 6.357 24.810
451.172 6.360 24.823
451.538 6.362 24.837
451.904 6.365 24.850
452.271 6.368 24.862
452.637 6.370 24.874
453.003 6.373 24.886
453.369 6.376 24.899
453.735 6.378 24.912
454.102 6.381 24.925
454.468 6.383 24.939
454.834 6.386 24.952
455.200 6.389 24.964
455.566 6.392 24.976
455.933 6.394 24.988
456.299 6.397 25.001
456.665 6.399 25.014
457.031 6.402 25.027
457.397 6.405 25.040
457.764 6.407 25.053
458.130 6.410 25.066
458.496 6.413 25.079
458.862 6.416 25.092
459.229 6.418 25.104
459.595 6.421 25.116
459.961 6.424 25.127
460.327 6.426 25.138
460.693 6.429 25.151
461.060 6.431 25.165
461.426 6.434 25.180
461.792 6.437 25.194
462.158 6.440 25.207
462.524 6.442 25.220
462.891 6.445 25.232
463.257 6.448 25.243
463.623 6.451 25.255
463.989 6.453 25.267
464.355 6.456 25.279
464.722 6.459 25.291
465.088 6.461 25.304
465.454 6.464 25.317
465.820 6.467 25.330
466.187 6.470 25.342
466.553 6.473 25.354
466.919 6.475 25.366
467.285 6.478 25.378
467.651 6.481 25.391
468.018 6.483 25.404
468.384 6.486 25.417
468.750 6.489 25.430
469.116 6.492 25.442
469.482 6.495 25.453
469.849 6.498 25.463
470.215 6.500 25.475
470.581 6.503 25.487
470.947 6.506 25.500
471.313 6.509 25.513
471.680 6.511 25.525
472.046 6.514 25.538
472.412 6.517 25.549
472.778 6.520 25.561
473.145 6.523 25.572
473.511 6.526 25.584
473.877 6.528 25.596
474.243 6.531 25.607
474.609 6.534 25.618
474.976 6.537 25.630
475.342 6.539 25.642
475.708 6.542 25.654
476.074 6.545 25.667
476.440 6.548 25.679
476.807 6.551 25.690
477.173 6.554 25.700
477.539 6.557 25.711
477.905 6.559 25.722
478.271 6.562 25.734
478.638 6.565 25.747
479.004 6.568 25.761
479.370 6.571 25.773
479.736 6.574 25.785
480.103 6.577 25.795
480.469 6.580 25.805
480.835 6.582 25.816
481.201 6.585 25.829
481.567 6.588 25.842
481.934 6.591 25.855
482.300 6.594 25.867
482.666 6.597 25.878
483.032 6.600 25.890
483.398 6.602 25.901
483.765 6.605 25.913
484.131 6.608 25.924
484.497 6.611 25.936
484.863 6.614 25.947
485.229 6.617 25.957
485.596 6.620 25.968
485.962 6.623 25.980
486.328 6.625 25.992
486.694 6.628 26.004
487.061 6.631 26.016
487.427 6.634 26.027
487.793 6.637 26.038
488.159 6.640 26.048
488.525 6.643 26.058
488.892 6.646 26.069
489.258 6.649 26.080
489.624 6.652 26.092
489.990 6.655 26.103
490.356 6.658 26.114
490.723 6.661 26.125
491.089 6.664 26.137
491.455 6.666 26.149
491.821 6.670 26.161
492.188 6.673 26.173
492.554 6.676 26.184
492.920 6.679 26.194
493.286 6.682 26.206
493.652 6.685 26.217
494.019 6.688 26.229
494.385 6.691 26.239
494.751 6.694 26.249
495.117 6.697 26.258
495.483 6.700 26.268
495.850 6.702 26.280
496.216 6.705 26.293
496.582 6.708 26.306
496.948 6.712 26.318
497.314 6.715 26.328
497.681 6.718 26.337
498.047 6.721 26.346
498.413 6.724 26.356
498.779 6.727 26.368
499.146 6.730 26.380
499.512 6.733 26.392
499.878 6.736 26.402
500.244 6.739 26.412
500.610 6.742 26.423
500.977 6.745 26.434
501.343 6.748 26.446
501.709 6.751 26.458
502.075 6.754 26.468
502.441 6.758 26.477
502.808 6.761 26.487
503.174 6.763 26.498
503.540 6.767 26.509
503.906 6.770 26.520
504.272 6.773 26.530
504.639 6.776 26.540
505.005 6.779 26.550
505.371 6.782 26.562
505.737 6.785 26.573
506.104 6.788 26.584
506.470 6.791 26.594
506.836 6.794 26.603
507.202 6.797 26.613
507.568 6.800 26.623
507.935 6.803 26.636
508.301 6.806 26.649
508.667 6.810 26.661
509.033 6.813 26.671
509.399 6.817 26.680
509.766 6.820 26.688
510.132 6.823 26.696
510.498 6.826 26.705
510.864 6.829 26.715
511.230 6.832 26.725
511.597 6.835 26.735
511.963 6.838 26.745
512.329 6.841 26.756
512.695 6.845 26.768
513.062 6.848 26.779
513.428 6.851 26.790
513.794 6.854 26.799
514.160 6.858 26.808
514.526 6.861 26.818
514.893 6.864 26.828
515.259 6.867 26.839
515.625 6.870 26.850
515.991 6.874 26.860
516.357 6.877 26.870
516.724 6.880 26.879
517.090 6.883 26.889
517.456 6.886 26.899
517.822 6.889 26.909
518.188 6.893 26.920
518.555 6.896 26.931
518.921 6.899 26.942
519.287 6.902 26.952
519.653 6.906 26.962
520.020 6.909 26.972
520.386 6.912 26.982
520.752 6.916 26.992
521.118 6.919 27.002
521.484 6.922 27.012
521.851 6.926 27.022
522.217 6.929 27.031
522.583 6.932 27.040
522.949 6.936 27.048
523.315 6.939 27.057
523.682 6.942 27.067
524.048 6.945 27.078
524.414 6.948 27.089
524.780 6.952 27.100
525.146 6.955 27.109
525.513 6.959 27.118
525.879 6.962 27.127
526.245 6.965 27.136
526.611 6.968 27.145
526.978 6.972 27.155
527.344 6.975 27.165
527.710 6.978 27.175
528.076 6.982 27.183
528.442 6.985 27.192
528.809 6.988 27.200
529.175 6.992 27.209
529.541 6.995 27.218
529.907 6.998 27.228
530.273 7.002 27.237
530.640 7.005 27.247
531.006 7.008 27.257
531.372 7.012 27.268
531.738 7.015 27.278
532.104 7.019 27.287
532.471 7.022 27.295
532.837 7.026 27.303
533.203 7.029 27.310
533.569 7.032 27.318
533.936 7.036 27.327
534.302 7.039 27.337
534.668 7.043 27.346
535.034 7.046 27.355
535.400 7.050 27.364
535.767 7.053 27.373
536.133 7.056 27.382
536.499 7.060 27.392
536.865 7.063 27.401
537.231 7.067 27.410
537.598 7.070 27.419
537.964 7.074 27.428
538.330 7.077 27.438
538.696 7.081 27.448
539.062 7.084 27.457
539.429 7.088 27.466
539.795 7.091 27.473
540.161 7.095 27.481
540.527 7.098 27.489
540.894 7.102 27.498
541.260 7.105 27.508
541.626 7.109 27.517
541.992 7.112 27.526
542.358 7.116 27.534
542.725 7.119 27.543
543.091 7.123 27.551
543.457 7.126 27.559
543.823 7.130 27.567
544.189 7.133 27.575
544.556 7.137 27.583
544.922 7.140 27.591
545.288 7.144 27.600
545.654 7.147 27.608
546.021 7.151 27.617
546.387 7.154 27.625
546.753 7.158 27.633
547.119 7.162 27.641
547.485 7.165 27.649
547.852 7.169 27.657
548.218 7.173 27.664
548.584 7.176 27.671
548.950 7.179 27.679
549.316 7.183 27.689
549.683 7.187 27.698
550.049 7.190 27.708
550.415 7.194 27.717
550.781 7.198 27.724
551.147 7.202 27.731
551.514 7.205 27.737
551.880 7.209 27.745
552.246 7.212 27.753
552.612 7.216 27.761
552.979 7.219 27.769
553.345 7.223 27.777
553.711 7.226 27.785
554.077 7.230 27.793
554.443 7.234 27.802
554.810 7.237 27.811
555.176 7.241 27.819
555.542 7.245 27.827
555.908 7.248 27.835
556.274 7.252 27.843
556.641 7.256 27.850
557.007 7.260 27.857
557.373 7.263 27.864
557.739 7.267 27.871
558.105 7.271 27.878
558.472 7.275 27.886
558.838 7.278 27.893
559.204 7.282 27.900
559.570 7.286 27.907
559.937 7.289 27.914
560.303 7.293 27.922
560.669 7.297 27.929
561.035 7.301 27.936
561.401 7.304 27.943
561.768 7.308 27.951
562.134 7.311 27.959
562.500 7.315 27.969
562.866 7.319 27.977
563.232 7.323 27.985
563.599 7.327 27.990
563.965 7.331 27.995
564.331 7.334 28.000
564.697 7.338 28.007
565.063 7.341 28.015
565.430 7.345 28.024
565.796 7.349 28.031
566.162 7.353 28.038
566.528 7.357 28.044
566.895 7.360 28.051
567.261 7.364 28.059
567.627 7.368 28.067
567.993 7.372 28.075
568.359 7.376 28.083
568.726 7.379 28.089
569.092 7.383 28.095
569.458 7.387 28.102
569.824 7.391 28.109
570.190 7.395 28.117
570.557 7.399 28.125
570.923 7.403 28.132
571.289 7.407 28.139
571.655 7.411 28.144
572.021 7.415 28.149
572.388 7.418 28.155
572.754 7.422 28.161
573.120 7.426 28.168
573.486 7.430 28.176
573.853 7.434 28.183
574.219 7.438 28.189
574.585 7.442 28.195
574.951 7.445 28.200
575.317 7.449 28.207
575.684 7.453 28.215
576.050 7.457 28.222
576.416 7.461 28.229
576.782 7.465 28.234
577.148 7.469 28.237
577.515 7.473 28.241
577.881 7.477 28.247
578.247 7.480 28.254
578.613 7.484 28.263
578.979 7.488 28.271
579.346 7.492 28.278
579.712 7.496 28.284
580.078 7.500 28.290
580.444 7.504 28.296
580.811 7.508 28.303
581.177 7.512 28.310
581.543 7.517 28.316
581.909 7.521 28.321
582.275 7.525 28.325
582.642 7.529 28.330
583.008 7.532 28.336
583.374 7.536 28.342
583.740 7.540 28.349
584.106 7.545 28.355
584.473 7.549 28.361
584.839 7.553 28.365
585.205 7.557 28.370
585.571 7.561 28.376
585.938 7.565 28.382
586.304 7.569 28.388
586.670 7.573 28.393
587.036 7.577 28.399
587.402 7.581 28.404
587.769 7.585 28.410
588.135 7.589 28.414
588.501 7.593 28.419
588.867 7.597 28.424
589.233 7.601 28.429
589.600 7.605 28.436
589.966 7.609 28.442
590.332 7.613 28.449
590.698 7.618 28.455
591.064 7.622 28.459
591.431 7.626 28.463
591.797 7.630 28.468
592.163 7.634 28.474
592.529 7.638 28.482
592.896 7.642 28.490
593.262 7.646 28.496
593.628 7.651 28.500
593.994 7.655 28.503
594.360 7.659 28.505
594.727 7.663 28.508
595.093 7.667 28.514
595.459 7.671 28.521
595.825 7.675 28.528
596.191 7.680 28.533
596.558 7.684 28.536
596.924 7.688 28.539
597.290 7.692 28.541
597.656 7.696 28.545
598.022 7.700 28.551
598.389 7.704 28.557
598.755 7.709 28.564
599.121 7.713 28.570
599.487 7.717 28.574
599.854 7.722 28.577
600.220 7.726 28.580
600.586 7.730 28.584
600.952 7.734 28.589
601.318 7.738 28.596
601.685 7.742 28.602
602.051 7.747 28.607
602.417 7.751 28.611
602.783 7.756 28.613
603.149 7.760 28.616
603.516 7.764 28.620
603.882 7.768 28.625
604.248 7.772 28.631
604.614 7.777 28.635
604.980 7.781 28.638
605.347 7.786 28.640
605.713 7.790 28.643
606.079 7.794 28.648
606.445 7.798 28.653
606.812 7.802 28.658
607.178 7.807 28.662
607.544 7.811 28.665
607.910 7.815 28.669
608.276 7.820 28.672
608.643 7.824 28.677
609.009 7.828 28.682
609.375 7.833 28.686
609.741 7.837 28.690
610.107 7.842 28.693
610.474 7.846 28.697
610.840 7.851 28.701
611.206 7.855 28.705
611.572 7.860 28.708
611.938 7.864 28.711
612.305 7.869 28.713
612.671 7.873 28.715
613.037 7.877 28.719
613.403 7.881 28.724
613.770 7.886 28.730
614.136 7.890 28.734
614.502 7.895 28.738
614.868 7.899 28.741
615.234 7.904 28.744
615.601 7.908 28.748
615.967 7.912 28.752
616.333 7.917 28.755
616.699 7.921 28.759
617.065 7.926 28.761
617.432 7.930 28.764
617.798 7.934 28.768
618.164 7.939 28.772
618.530 7.943 28.776
618.896 7.948 28.779
619.263 7.953 28.781
619.629 7.957 28.783
619.995 7.961 28.785
620.361 7.966 28.788
620.728 7.970 28.791
621.094 7.975 28.795
621.460 7.979 28.798
621.826 7.984 28.801
622.192 7.989 28.803
622.559 7.993 28.805
622.925 7.997 28.808
623.291 8.002 28.811
623.657 8.007 28.815
624.023 8.011 28.818
624.390 8.016 28.821
624.756 8.021 28.822
625.122 8.025 28.824
625.488 8.029 28.826
625.854 8.034 28.829
626.221 8.038 28.833
626.587 8.043 28.836
626.953 8.048 28.839
627.319 8.053 28.841
627.686 8.057 28.843
628.052 8.062 28.844
628.418 8.066 28.847
628.784 8.071 28.849
629.150 8.076 28.852
629.517 8.080 28.855
629.883 8.085 28.857
630.249 8.090 28.858
630.615 8.095 28.859
630.981 8.099 28.860
631.348 8.104 28.861
631.714 8.108 28.862
632.080 8.113 28.864
632.446 8.117 28.868
632.812 8.122 28.871
633.179 8.127 28.874
633.545 8.132 28.875
633.911 8.137 28.876
634.277 8.141 28.877
634.644 8.146 28.878
635.010 8.150 28.882
635.376 8.155 28.885
635.742 8.160 28.888
636.108 8.165 28.890
636.475 8.170 28.890
636.841 8.174 28.889
637.207 8.179 28.890
637.573 8.183 28.892
637.939 8.188 28.895
638.306 8.193 28.898
638.672 8.198 28.900
639.038 8.203 28.901
639.404 8.207 28.901
639.771 8.212 28.902
640.137 8.217 28.904
640.503 8.222 28.906
640.869 8.227 28.907
641.235 8.231 28.907
641.602 8.236 28.907
641.968 8.241 28.907
642.334 8.246 28.908
642.700 8.250 28.910
643.066 8.255 28.912
643.433 8.260 28.913
643.799 8.265 28.914
644.165 8.270 28.914
644.531 8.275 28.915
644.897 8.280 28.915
645.264 8.285 28.915
645.630 8.289 28.916
645.996 8.294 28.916
646.362 8.299 28.917
646.729 8.304 28.919
647.095 8.309 28.920
647.461 8.314 28.921
647.827 8.319 28.921
648.193 8.324 28.920
648.560 8.329 28.919
648.926 8.333 28.918
649.292 8.338 28.919
649.658 8.343 28.920
650.024 8.348 28.921
650.391 8.353 28.921
650.757 8.358 28.920
651.123 8.363 28.920
651.489 8.368 28.919
651.855 8.373 28.920
652.222 8.377 28.921
652.588 8.382 28.923
652.954 8.388 28.924
653.320 8.393 28.924
653.687 8.398 28.923
654.053 8.403 28.923
654.419 8.408 28.922
654.785 8.413 28.922
655.151 8.418 28.923
655.518 8.423 28.923
655.884 8.428 28.923
656.250 8.433 28.923
656.616 8.438 28.922
656.982 8.443 28.921
657.349 8.448 28.921
657.715 8.453 28.921
658.081 8.458 28.921
658.447 8.463 28.921
658.813 8.468 28.920
659.180 8.473 28.919
659.546 8.478 28.918
659.912 8.483 28.918
660.278 8.488 28.917
660.645 8.493 28.916
661.011 8.499 28.915
661.377 8.504 28.913
661.743 8.509 28.911
662.109 8.514 28.910
662.476 8.519 28.909
662.842 8.524 28.909
663.208 8.529 28.909
663.574 8.535 28.909
663.940 8.540 28.908
664.307 8.545 28.907
664.673 8.550 28.906
665.039 8.556 28.904
665.405 8.561 28.903
665.771 8.566 28.901
666.138 8.571 28.899
666.504 8.576 28.897
666.870 8.581 28.896
667.236 8.586 28.896
667.603 8.591 28.895
667.969 8.597 28.894
668.335 8.602 28.892
668.701 8.607 28.890
669.067 8.612 28.888
669.434 8.617 28.886
669.800 8.622 28.885
670.166 8.628 28.884
670.532 8.633 28.883
670.898 8.638 28.881
671.265 8.644 28.880
671.631 8.649 28.877
671.997 8.655 28.875
672.363 8.660 28.871
672.729 8.665 28.867
673.096 8.671 28.863
673.462 8.676 28.861
673.828 8.681 28.859
674.194 8.686 28.859
674.561 8.691 28.859
674.927 8.697 28.859
675.293 8.702 28.857
675.659 8.708 28.854
676.025 8.713 28.850
676.392 8.718 28.848
676.758 8.724 28.846
677.124 8.729 28.844
677.490 8.735 28.841
677.856 8.740 28.838
678.223 8.745 28.834
678.589 8.750 28.831
678.955 8.756 28.829
679.321 8.761 28.828
679.688 8.766 28.826
680.054 8.772 28.824
680.420 8.778 28.820
680.786 8.783 28.815
681.152 8.788 28.811
681.519 8.794 28.808
681.885 8.799 28.807
682.251 8.804 28.806
682.617 8.810 28.804
682.983 8.816 28.800
683.350 8.821 28.794
683.716 8.827 28.789
684.082 8.832 28.786
684.448 8.837 28.783
684.814 8.842 28.782
685.181 8.848 28.780
685.547 8.854 28.777
685.913 8.859 28.773
686.279 8.865 28.769
686.646 8.870 28.766
687.012 8.876 28.764
687.378 8.881 28.761
687.744 8.887 28.757
688.110 8.893 28.752
688.477 8.898 28.746
688.843 8.904 28.741
689.209 8.909 28.737
689.575 8.914 28.735
689.941 8.920 28.733
690.308 8.926 28.730
690.674 8.932 28.725
691.040 8.937 28.720
691.406 8.943 28.714
691.772 8.948 28.709
692.139 8.953 28.706
692.505 8.959 28.703
692.871 8.965 28.699
693.237 8.971 28.695
693.604 8.976 28.690
693.970 8.982 28.684
694.336 8.987 28.679
694.702 8.993 28.674
695.068 8.998 28.671
695.435 9.004 28.667
695.801 9.009 28.664
696.167 9.015 28.661
696.533 9.021 28.656
696.899 9.027 28.651
697.266 9.033 28.645
697.632 9.038 28.639
697.998 9.044 28.633
698.364 9.049 28.629
698.730 9.055 28.625
699.097 9.061 28.621
699.463 9.066 28.616
699.829 9.072 28.611
700.195 9.078 28.605
700.562 9.084 28.599
700.928 9.090 28.593
701.294 9.095 28.587
701.660 9.101 28.582
702.026 9.107 28.577
702.393 9.113 28.572
702.759 9.118 28.567
703.125 9.124 28.561
703.491 9.130 28.555
703.857 9.136 28.549
704.224 9.142 28.543
704.590 9.147 28.537
704.956 9.153 28.530
705.322 9.159 28.525
705.688 9.164 28.520
706.055 9.170 28.516
706.421 9.176 28.511
706.787 9.182 28.506
707.153 9.188 28.499
707.520 9.194 28.491
707.886 9.200 28.484
708.252 9.205 28.478
708.618 9.211 28.473
708.984 9.217 28.468
709.351 9.223 28.462
709.717 9.229 28.455
710.083 9.235 28.446
710.449 9.240 28.438
710.815 9.246 28.432
711.182 9.251 28.427
711.548 9.257 28.422
711.914 9.264 28.417
712.280 9.270 28.410
712.646 9.276 28.402
713.013 9.282 28.394
713.379 9.287 28.387
713.745 9.293 28.380
714.111 9.299 28.373
714.478 9.305 28.367
714.844 9.311 28.359
715.210 9.317 28.352
715.576 9.323 28.346
715.942 9.329 28.340
716.309 9.335 28.334
716.675 9.341 28.327
717.041 9.347 28.320
717.407 9.354 28.311
717.773 9.360 28.303
718.140 9.365 28.295
718.506 9.371 28.288
718.872 9.377 28.281
719.238 9.383 28.274
719.604 9.389 28.266
719.971 9.395 28.258
720.337 9.401 28.251
720.703 9.407 28.244
721.069 9.413 28.237
721.436 9.419 28.229
721.802 9.425 28.221
722.168 9.431 28.213
722.534 9.437 28.205
722.900 9.443 28.198
723.267 9.450 28.190
723.633 9.456 28.181
723.999 9.462 28.171
724.365 9.468 28.162
724.731 9.474 28.154
725.098 9.480 28.146
725.464 9.486 28.140
725.830 9.492 28.134
726.196 9.499 28.126
726.562 9.505 28.116
726.929 9.511 28.106
727.295 9.517 28.096
727.661 9.523 28.087
728.027 9.529 28.079
728.394 9.536 28.071
728.760 9.542 28.063
729.126 9.548 28.053
729.492 9.554 28.044
729.858 9.560 28.036
730.225 9.566 28.028
730.591 9.572 28.021
730.957 9.579 28.012
731.323 9.585 28.003
731.689 9.591 27.992
732.056 9.597 27.982
732.422 9.603 27.972
732.788 9.610 27.964
733.154 9.616 27.955
733.521 9.622 27.946
733.887 9.629 27.935
734.253 9.635 27.924
734.619 9.641 27.914
734.985 9.647 27.904
735.352 9.653 27.896
735.718 9.660 27.887
736.084 9.666 27.876
736.450 9.672 27.865
736.816 9.679 27.854
737.183 9.685 27.844
737.549 9.691 27.836
737.915 9.697 27.827
738.281 9.704 27.818
738.647 9.710 27.808
739.014 9.717 27.796
739.380 9.723 27.784
739.746 9.729 27.773
740.112 9.735 27.764
740.479 9.742 27.754
740.845 9.748 27.744
741.211 9.755 27.732
741.577 9.761 27.721
741.943 9.767 27.710
742.310 9.773 27.699
742.676 9.780 27.689
743.042 9.786 27.679
743.408 9.793 27.668
743.774 9.799 27.656
744.141 9.805 27.645
744.507 9.812 27.634
744.873 9.818 27.624
745.239 9.824 27.614
745.605 9.831 27.603
745.972 9.838 27.592
746.338 9.844 27.580
746.704 9.851 27.569
747.070 9.857 27.557
747.437 9.863 27.545
747.803 9.870 27.534
748.169 9.876 27.523
748.535 9.883 27.511
748.901 9.889 27.499
749.268 9.895 27.487
749.634 9.902 27.475
750.000 9.908 27.463
750.366 9.915 27.451
750.732 9.921 27.438
751.099 9.928 27.426
751.465 9.934 27.413
751.831 9.940 27.400
752.197 9.947 27.388
752.563 9.953 27.376
752.930 9.960 27.365
753.296 9.966 27.352
753.662 9.973 27.340
754.028 9.979 27.328
754.395 9.986 27.316
754.761 9.992 27.304
755.127 9.999 27.292
755.493 10.006 27.280
755.859 10.013 27.267
756.226 10.019 27.254
756.592 10.026 27.240
756.958 10.032 27.227
757.324 10.038 27.214
757.690 10.045 27.202
758.057 10.051 27.190
758.423 10.058 27.178
758.789 10.064 27.166
759.155 10.071 27.153
759.521 10.078 27.140
759.888 10.084 27.126
760.254 10.091 27.112
760.620 10.098 27.098
760.986 10.104 27.085
761.353 10.111 27.072
761.719 10.117 27.059
762.085 10.124 27.045
762.451 10.131 27.031
762.817 10.137 27.016
763.184 10.144 27.001
763.550 10.150 26.987
763.916 10.157 26.973
764.282 10.163 26.961
764.648 10.170 26.948
765.015 10.177 26.935
765.381 10.184 26.921
765.747 10.190 26.906
766.113 10.197 26.891
766.479 10.204 26.876
766.846 10.210 26.862
767.212 10.217 26.847
767.578 10.224 26.833
767.944 10.230 26.820
768.311 10.237 26.806
768.677 10.244 26.793
769.043 10.251 26.778
769.409 10.258 26.763
769.775 10.265 26.747
770.142 10.271 26.732
770.508 10.278 26.718
770.874 10.284 26.704
771.240 10.291 26.691
771.606 10.298 26.676
771.973 10.305 26.661
772.339 10.312 26.645
772.705 10.319 26.629
773.071 10.325 26.613
773.438 10.332 26.598
773.804 10.339 26.583
774.170 10.345 26.569
774.536 10.352 26.554
774.902 10.359 26.540
775.269 10.366 26.524
775.635 10.373 26.508
776.001 10.380 26.492
776.367 10.386 26.476
776.733 10.393 26.460
777.100 10.400 26.445
777.466 10.407 26.430
777.832 10.414 26.415
778.198 10.421 26.398
778.564 10.428 26.380
778.931 10.435 26.362
779.297 10.441 26.345
779.663 10.448 26.329
780.029 10.455 26.315
780.396 10.462 26.300
780.762 10.469 26.284
781.128 10.476 26.267
781.494 10.483 26.250
781.860 10.490 26.232
782.227 10.497 26.215
782.593 10.504 26.198
782.959 10.510 26.181
783.325 10.517 26.164
783.691 10.524 26.147
784.058 10.531 26.131
784.424 10.538 26.115
784.790 10.545 26.098
785.156 10.552 26.081
785.522 10.559 26.064
785.889 10.566 26.046
786.255 10.573 26.028
786.621 10.580 26.010
786.987 10.586 25.992
787.354 10.593 25.974
787.720 10.600 25.957
788.086 10.607 25.939
788.452 10.614 25.922
788.818 10.621 25.904
789.185 10.628 25.886
789.551 10.635 25.868
789.917 10.643 25.849
790.283 10.650 25.831
790.649 10.657 25.812
791.016 10.664 25.793
791.382 10.670 25.774
791.748 10.677 25.756
792.114 10.684 25.738
792.480 10.691 25.720
792.847 10.698 25.701
793.213 10.705 25.683
793.579 10.712 25.664
793.945 10.719 25.645
794.312 10.726 25.627
794.678 10.733 25.608
